"","mean","se_mean","sd","0.5%","2.5%","25%","50%","75%","97.5%","99.5%","n_eff","Rhat"
"pred_y[31]",9.56052500000001,0.0158094748762218,3.12000482133072,3,4,7,9,12,16,19,38947.1461945578,1.00005917523486
"pred_y[32]",1.2823,0.00569138572180869,1.13907381114162,0,0,0,1,2,4,5,40056.010652427,0.999972338036221
"pred_y[33]",2663.677325,0.283291015264962,55.4476524922252,2521,2556,2626,2663,2701,2773,2807,38308.992129609,1.00002095254533
"pred_y[34]",358.930325,0.0963090778155853,19.3167647091678,310,321,346,359,372,397,410,40228.5455343958,0.999949980769944
"pred_y[35]",211.5614,0.0758172399168556,15.1108053541513,174,182,201,211,222,242,251,39722.7477543995,1.00006077507622
"pred_y[36]",28.57585,0.0271901074565645,5.42421720903654,16,19,25,28,32,40,43,39797.179744364,0.999955067826814
"pred_y[37]",6842.124,0.475741086888637,93.5674002816145,6602,6659,6779,6842,6905,7027,7087.005,38681.9006495419,1.00002020779504
"pred_y[38]",922.077375,0.159156079677744,31.5679038173767,842,860,901,922,943,984,1004,39340.9663218712,1.0000189295665
"pred_y[39]",230.223625,0.0781428176822757,15.7174073174202,191,200,220,230,241,262,272,40456.0690744072,0.999945712754905
"pred_y[40]",31.02235,0.0280328367682754,5.60139579643974,17,21,27,31,35,42,46,39926.2411848157,1.00001294575594
"pred_y[41]",545.231975,0.118008204436457,23.4518893135967,486,500,529,545,561,591,607,39494.0131825658,0.999983877159412
"pred_y[42]",73.491225,0.0430309189396964,8.60973148166026,52,57,68,73,79,91,97,40032.9848865366,0.999980657086188
"pred_y[43]",43.310325,0.0331122515852492,6.62097193213392,28,31,39,43,48,57,61,39982.1429250016,1.00002717195874
"pred_y[44]",5.83599999999999,0.0121077301437856,2.41245714961678,1,2,4,6,7,11,13,39700.296514116,1.00000238422881
"pred_y[45]",1400.0256,0.18923875306308,37.6760611234715,1303,1327,1374,1400,1425,1475,1498,39637.9175677644,1.00004393894312
"pred_y[46]",188.743875,0.0694939334063308,13.7953065477515,154,162,179,189,198,216,225,39406.5961731355,0.99998803911639
"pred_y[47]",47.091875,0.0348363128407478,6.94201618941454,30,34,42,47,52,61,66,39710.6394375024,0.999961800700475
"pred_y[48]",6.335775,0.0126199253558938,2.52661626372547,1,2,5,6,8,12,14,40083.4415085455,1.00010814408054
"pred_y[49]",4.911825,0.0111614703338699,2.22416812369737,0,1,3,5,6,10,11.0049999999974,39709.3159627585,0.999951609145793
"pred_y[50]",0.65595,0.00413465572413437,0.812062856958602,0,0,0,0,1,3,4,38574.5249567428,0.999988485835394
"pred_y[51]",0.392725000000001,0.00310767732359883,0.625501283508912,0,0,0,0,1,2,3,40512.0829075615,0.999987350378883
"pred_y[52]",0.0523250000000001,0.00114020844084886,0.228994334722875,0,0,0,0,0,1,1,40334.898905991,0.999973000204028
"pred_y[53]",12.626025,0.0179218403209978,3.58129003856628,4,6,10,12,15,20,23,39931.3306229142,0.999919772441293
"pred_y[54]",1.693675,0.00648553309096419,1.3035461154817,0,0,1,2,2,5,6,40398.146562139,1.000127577117
"pred_y[55]",0.422875,0.00327648243920919,0.646345247085199,0,0,0,0,1,2,3,38914.6769813662,1.00001030307175
"pred_y[56]",0.0569999999999997,0.0011968537608269,0.239065741608333,0,0,0,0,0,1,1,39898.1274932562,1.00000648335094
"pred_y[57]",0.234325000000001,0.00246431414007069,0.483655499752841,0,0,0,0,0,1,2,38519.4540599075,1.00015992454909
"pred_y[58]",0.0312000000000006,0.000895556746847113,0.176287653945061,0,0,0,0,0,1,1,38748.7392102771,1.00024543186522
"pred_y[59]",0.0189750000000001,0.000688259138396068,0.137533349630344,0,0,0,0,0,0,1,39931.1729813659,0.999984716846836
"pred_y[60]",0.00280000000000004,0.000264294344284921,0.0528415537786599,0,0,0,0,0,0,0,39973.7985428257,0.999987997385766
"pred_y[61]",0.6014,0.0039336821262977,0.779283787897798,0,0,0,0,1,2,3,39245.7612730342,0.999964535738653
"pred_y[62]",0.0806750000000004,0.00142820139262908,0.283757920310435,0,0,0,0,0,1,1,39474.5402457345,0.999997222009138
"pred_y[63]",0.0215750000000008,0.000731051894101202,0.147173573974879,0,0,0,0,0,0,1,40528.7546886367,1.00002200318949
"pred_y[64]",0.00280000000000006,0.000263444084718517,0.0528415537786631,0,0,0,0,0,0,0,40232.2439169653,1.00002074740298
"pred_y[65]",5.345725,0.0114814381953096,2.31602748773802,1,1,4,5,7,10,12,40690.6693860239,0.999960978471973
"pred_y[66]",0.708450000000001,0.00421743296685567,0.841377617605451,0,0,0,1,1,3,4,39800.2254700063,0.999970744830893
"pred_y[67]",0.421699999999999,0.00325505376544136,0.652058079846589,0,0,0,0,1,2,3,40128.8051489081,1.00004837217481
"pred_y[68]",0.0582749999999999,0.00120447438458094,0.240791349277409,0,0,0,0,0,1,1,39965.6263698278,1.0000635133172
"pred_y[69]",13.741925,0.0186107094904917,3.7216486348245,5,7,11,14,16,22,24,39989.3989943773,1.00013255830124
"pred_y[70]",1.862925,0.00683262290905404,1.36214236780551,0,0,1,2,3,5,6,39743.8648347676,1.00006941404524
"pred_y[71]",0.4596,0.0034244234813576,0.678475753607677,0,0,0,0,1,2,3,39254.8869927378,0.999968853293773
"pred_y[72]",0.0619750000000004,0.00123488550752758,0.24796297408267,0,0,0,0,0,1,1,40319.9779260567,1.00009123827559
"pred_y[73]",129.4318,0.0567919747709254,11.4291650791018,101,108,122,129,137,152,160,40500.0044246384,0.999937100144853
"pred_y[74]",17.449075,0.0209289724978625,4.16513989610602,8,10,15,17,20,26,29,39606.2177655332,0.999995762446876
"pred_y[75]",10.281025,0.0160364988509694,3.21389299403078,3,4,8,10,12,17,19,40164.6244787079,0.9999275921361
"pred_y[76]",1.382475,0.00592146904334992,1.17667858342341,0,0,0,1,2,4,5,39487.2392950333,1.00006909319649
"pred_y[77]",332.42115,0.0923227717609679,18.4049694715865,286,297,320,332,345,369,381,39742.2575616014,0.999958510246563
"pred_y[78]",44.773,0.0334135928373424,6.69283877381414,28,32,40,45,49,58,63,40121.2425055574,1.00001012382292
"pred_y[79]",11.18475,0.0170191925700642,3.34417359371869,4,5,9,11,13,18,21,38609.9929167727,0.999970847680438
"pred_y[80]",1.512175,0.00619415944061287,1.23281781515695,0,0,1,1,2,4,6,39612.5721355729,0.999949392174148
"pred_y[81]",13368.4464,0.681723095910599,136.659537803888,13022,13104,13276,13368,13461,13635,13723.005,40184.9914203699,0.999943721004922
"pred_y[82]",1801.58445,0.22550450376447,45.4785226848688,1686,1713,1771,1801,1832,1892,1919,40672.6301368674,0.999975055628524
"pred_y[83]",1061.828625,0.190854156832823,38.2244160617135,965,987,1036,1061,1088,1137,1163,40112.3838379516,0.999989921752756
"pred_y[84]",143.129875,0.0610282622330388,12.269497585421,113,120,135,143,151,168,176,40419.5572120545,1.0000101383233
"pred_y[85]",34328.946275,1.13651515620978,223.459051365827,33759.995,33893,34177,34329,34481,34768,34912,38658.5390998537,0.999963078225629
"pred_y[86]",4626.914025,0.392419645961284,77.5892217739218,4429,4476,4575,4627,4679,4779,4826.005,39093.2078466101,0.999998994387625
"pred_y[87]",1155.009575,0.199528593816568,39.6559390023336,1055,1078,1128,1155,1182,1233,1258,39500.8273459469,0.99996352880119
"pred_y[88]",155.721075,0.0641057011861724,12.8169314848636,124,131,147,156,164,181,189,39973.7429807552,1.00005263632477
"pred_y[89]",120.406225,0.0582165723533967,11.6348889343809,92,98,112,120,128,144,152,39942.1299644282,0.999949021561842
"pred_y[90]",16.2273,0.0204117948173565,4.07225358876798,7,9,13,16,19,25,28,39802.2149940069,0.999936508914947
"pred_y[91]",9.57945,0.0155441608427893,3.1060954417442,3,4,7,9,12,16,19,39929.6064352037,1.00000190853656
"pred_y[92]",1.28865,0.0056716140442751,1.14149627806843,0,0,0,1,2,4,5,40507.5205544035,0.999971547738675
"pred_y[93]",309.336825,0.100311474946276,20.097297615691,259,271,296,309,323,350,363,40139.697520922,0.99999738391128
"pred_y[94]",41.624925,0.0329166123111718,6.60998759777798,25,29,37,41,46,55,60,40324.6887938185,0.99998764910864
"pred_y[95]",10.430775,0.0161269637169986,3.2538857683837,3,5,8,10,12,17,20,40709.839217353,0.999995256485681
"pred_y[96]",1.417525,0.00589739578563285,1.18988792338049,0,0,1,1,2,4,5,40709.1058297038,0.999930049622708
"pred_y[97]",5.783125,0.0125289549010383,2.54898071137104,1,1,4,6,7,11,14,41390.7605192123,0.999934816210836
"pred_y[98]",0.775974999999999,0.00444286445088435,0.886203945664148,0,0,0,1,1,3,4,39787.0034772752,0.999952392390072
"pred_y[99]",0.456399999999999,0.00342889882121165,0.682100191699477,0,0,0,0,1,2,3,39571.9090817158,0.999985123532078
"pred_y[100]",0.0626249999999997,0.00126396359166749,0.250309160323499,0,0,0,0,0,1,1,39217.9021014981,0.99999625828282
"pred_y[101]",14.88955,0.0214995436737694,4.38857406079221,5,7,12,15,18,24,28,41666.6303129582,0.999951778634575
"pred_y[102]",2.00515,0.007180113200414,1.44271463329995,0,0,1,2,3,5,7,40373.6757720499,0.999929206683946
"pred_y[103]",0.4983,0.00353774212017611,0.708420536469282,0,0,0,0,1,2,3,40098.6674415562,0.999959419651762
"pred_y[104]",0.0697249999999996,0.00132640066445596,0.264036299122264,0,0,0,0,0,1,1,39625.7789110738,1.00000983139516
"pred_y[105]",131.458325,0.061392487589351,12.1491708874806,101,108,123,131,140,156,164,39161.8157113124,1.00000280125893
"pred_y[106]",17.706375,0.0211651454627039,4.2310467857608,8,10,15,18,20,26,30,39962.545164054,1.00002418828633
"pred_y[107]",10.442325,0.0163294599844223,3.26038177927202,3,5,8,10,13,17,20,39865.1377524009,1.00016959376121
"pred_y[108]",1.4106,0.00600465189169959,1.18957682279287,0,0,1,1,2,4,5,39247.2577805314,0.999963433807413
"pred_y[109]",337.68595,0.104165347924014,20.9113773993996,286,298,323,337,352,380,394,40301.2709648855,0.999991545488596
"pred_y[110]",45.522925,0.0350828086177002,6.87386395664889,29,33,41,45,50,59,64,38389.5619493017,0.999981736281117
"pred_y[111]",11.370925,0.0170369643662098,3.40583024185972,4,5,9,11,14,19,21,39963.3203888428,0.999974991056264
"pred_y[112]",1.53745,0.00620055440280449,1.23722906767227,0,0,1,1,2,4,5,39814.309219917,0.99995687778713
"pred_y[113]",3174.88295,0.310838296281867,61.4593811446705,3017,3055,3134,3174,3216,3296,3334,39093.7495120227,1.00000950945875
"pred_y[114]",427.767175,0.105365716086198,21.0642839925993,375,387,414,428,442,470,484,39966.3747839643,1.00005728478776
"pred_y[115]",252.231125,0.0835872074250974,16.6264748887447,210,220,241,252,263,285,297,39565.8708771019,0.999931741274301
"pred_y[116]",33.988575,0.0296248104289642,5.91484734417137,20,23,30,34,38,46,50,39863.5453481922,1.0001102063378
"pred_y[117]",8153.464175,0.540360442820547,104.593817041131,7886,7950,8082,8154,8224,8358,8425,37466.6554926658,0.999976701693118
"pred_y[118]",1099.01385,0.178360284396684,34.874034941993,1012,1031,1075,1099,1122,1168,1191,38230.3333069593,1.0000588650733
"pred_y[119]",274.272975,0.0869971602586969,17.4064064132712,230,241,262,274,286,309,321,40032.073503582,1.00007268228418
"pred_y[120]",36.9636,0.0307149113604166,6.15014395333687,22,25,33,37,41,49,54,40093.3208737047,0.999985003242446
"pred_y[121]",303.05005,0.0867492001936329,17.4888676451562,259,269,291,303,315,338,349,40643.6238425161,1.00002684629808
"pred_y[122]",40.8547,0.0315849738462542,6.37543363731845,26,29,36,41,45,54,58,40743.5077065956,0.999984301020775
"pred_y[123]",24.03805,0.024657597582881,4.92209385045601,12,15,21,24,27,34,38,39847.2412667099,1.00002013059057
"pred_y[124]",3.2263,0.00892159634331296,1.79158269533233,0,0,2,3,4,7,9,40326.3187439341,1.000019218473
"pred_y[125]",778.295825,0.141699226503033,28.2125993367929,706,723,759,778,797,834,851,39641.6062398445,1.00001260687527
"pred_y[126]",104.897,0.0519570521219468,10.2543098144998,79,85,98,105,112,126,132,38951.4710650953,0.999959205645949
"pred_y[127]",26.22305,0.0262597492697247,5.15924065552304,14,17,23,26,30,37,40,38600.2770950214,1.00000195325883
"pred_y[128]",3.53504999999999,0.00936786111225951,1.88707724378557,0,0,2,3,5,8,9,40578.7316611692,0.999968064894434
"pred_y[129]",2.7365,0.00828060365110539,1.65456525699499,0,0,2,3,4,6,8,39924.8971297066,1.00001063544042
"pred_y[130]",0.369575,0.00306824096880935,0.605886537923711,0,0,0,0,1,2,3,38994.5288224167,1.00000680695559
"pred_y[131]",0.21935,0.00232945422753043,0.465070945958182,0,0,0,0,0,1,2,39859.335618317,0.999945138371267
"pred_y[132]",0.028825,0.000865298987545888,0.170425483705195,0,0,0,0,0,1,1,38791.5094792575,1.00011496289478
"pred_y[133]",6.995525,0.0133713834752999,2.65398399866143,1,2,5,7,9,13,15,39395.2546536395,0.99995877298396
"pred_y[134]",0.947475000000001,0.00487940345376411,0.978003086204714,0,0,0,1,1,3,4,40174.1773082999,1.00001675119388
"pred_y[135]",0.236250000000001,0.00244409907345873,0.487536542011888,0,0,0,0,0,1,2,39790.2559286579,0.999971703528736
"pred_y[136]",0.0323999999999998,0.00089912099820285,0.180419105907111,0,0,0,0,0,1,1,40265.0990564286,0.999958628067805
"pred_y[137]",0.131175,0.00182916603144723,0.363003324585866,0,0,0,0,0,1,2,39383.5580889594,1.00008009306425
"pred_y[138]",0.0175250000000002,0.000663683051373591,0.13216773843407,0,0,0,0,0,0,1,39657.8771586918,0.999956239440007
"pred_y[139]",0.0108749999999998,0.000526577019048322,0.104914296214792,0,0,0,0,0,0,1,39695.8896838853,1.00001781805024
"pred_y[140]",0.00144999999999999,0.000189967533766714,0.0380517239864628,0,0,0,0,0,0,0,40122.6774595246,0.999958205900685
"pred_y[141]",0.345949999999999,0.0029453375690042,0.591926817211499,0,0,0,0,1,2,3,40389.2583175063,1.00001226904859
"pred_y[142]",0.0458000000000002,0.00107784909751618,0.213783775314223,0,0,0,0,0,1,1,39339.9278970526,1.00006705675621
"pred_y[143]",0.0103999999999999,0.000508031673984181,0.10218659918274,0,0,0,0,0,0,1,40458.1771836981,0.999922430590832
"pred_y[144]",0.00167499999999997,0.000204103149320762,0.04089298449497,0,0,0,0,0,0,0,40141.9257966516,0.999961290267904
"pred_y[145]",3.000525,0.00861998736473238,1.73656273011601,0,0,2,3,4,7,8,40585.2002893152,0.999952683346099
"pred_y[146]",0.401424999999999,0.0031807429170476,0.632608073138164,0,0,0,0,1,2,3,39555.9958238703,0.999958315847879
"pred_y[147]",0.23605,0.00242783788087677,0.484392674807018,0,0,0,0,0,1,2,39806.6625526832,1.00000681094851
"pred_y[148]",0.0323999999999998,0.0009088602186581,0.180419105907109,0,0,0,0,0,1,1,39406.7722155371,1.00005414464282
"pred_y[149]",7.6672,0.0139210595995648,2.78175980535534,2,3,6,7,9,14,16,39929.5733280815,0.999994913209055
"pred_y[150]",1.0353,0.00511960741442315,1.01945077958552,0,0,0,1,2,3,4,39651.4620891409,0.999974800926485
"pred_y[151]",0.257299999999999,0.00255811728949048,0.509708941534333,0,0,0,0,0,2,2,39701.196771315,0.999955531230678
"pred_y[152]",0.0336249999999997,0.000938426044768,0.183970664795019,0,0,0,0,0,1,1,38432.3596931744,1.00001724937052
"pred_y[153]",72.079725,0.0427391539292029,8.50897343926374,51,56,66,72,78,89,95,39637.1568199526,1.000004036881
"pred_y[154]",9.68827500000002,0.0157069639541275,3.11745015786352,3,4,8,10,12,16,19,39392.5906570382,1.00009808038108
"pred_y[155]",5.70352499999999,0.0120915346565803,2.40088976864132,1,2,4,6,7,11,13,39425.897800201,1.00013569138099
"pred_y[156]",0.764474999999999,0.00435963148972087,0.873339591697559,0,0,0,1,1,3,4,40129.7760282038,0.999999447759193
"pred_y[157]",184.948825,0.0681177675934788,13.5978556640869,151,159,176,185,194,212,221,39849.2398161346,1.00006754542868
"pred_y[158]",24.903,0.0248675849064601,4.97636514991135,13,16,21,25,28,35,39,40045.8264709824,0.999974562030306
"pred_y[159]",6.2112,0.0125272185940611,2.49929004344596,1,2,4,6,8,11,14,39803.7515436815,0.999976844830214
"pred_y[160]",0.833724999999999,0.00464879915001027,0.904211294071535,0,0,0,1,1,3,4,37831.911803202,0.999940719145892
"pred_y[161]",1271.5417,0.182548155562522,36.1675512497606,1179,1201,1247,1271,1296,1343,1367,39253.9452626219,0.999951030174134
"pred_y[162]",171.324725,0.0654946974648209,13.1901337432596,138.995,146,162,171,180,198,207,40558.8952941302,0.999999022653172
"pred_y[163]",101.0564,0.051914236094414,10.26053366077,76,81,94,101,108,122,128,39063.1231886033,0.999936295009697
"pred_y[164]",13.613,0.0190989533777461,3.6886204939012,5,7,11,13,16,21,24,37299.9983478729,1.00000705846865
"pred_y[165]",3265.481675,0.292152850973015,58.3886640975518,3115,3151,3226,3265,3305,3380,3415,39942.6449962809,1.00000621557431
"pred_y[166]",440.1824,0.10610070240816,21.2954435886633,386.995,399,426,440,454,482,496,40284.3966833691,0.999948423892095
"pred_y[167]",109.939425,0.052984382541398,10.6168391530258,84,90,103,110,117,131,138,40150.8478297733,1.00001716581473
"pred_y[168]",14.8129,0.0191500947047833,3.85675581987449,6,8,12,15,17,23,26,40560.4192087892,0.999995011201354
"pred_y[169]",11.463,0.0170598681557266,3.40420632681346,4,5,9,11,14,18,21,39818.0885529021,0.999973983650904
"pred_y[170]",1.5435,0.00623672215647856,1.23898996259207,0,0,1,1,2,4,6,39465.9700915214,0.999946234211855
"pred_y[171]",0.904824999999999,0.00481042784326534,0.954431502446658,0,0,0,1,1,3,4,39366.0755575678,0.999978813049344
"pred_y[172]",0.122775,0.00177691581204247,0.349863344013155,0,0,0,0,0,1,2,38767.0881437842,0.999968687860241
"pred_y[173]",29.462625,0.0276426536908722,5.50937491369622,16,19,26,29,33,41,45,39723.2879570507,1.00005453650554
"pred_y[174]",3.96905,0.0101495546631479,2.0065001242383,0,1,3,4,5,8,10,39082.686418173,0.999948177368257
"pred_y[175]",0.998274999999996,0.00503524923657264,0.998922905208203,0,0,0,1,2,3,4,39357.0010687823,1.00007147912472
"pred_y[176]",0.132324999999999,0.00180993280977605,0.363205716275009,0,0,0,0,0,1,2,40269.8900956821,0.999971726003469
"pred_y[177]",0.545949999999999,0.00373948191568075,0.741958462489059,0,0,0,0,1,2,3,39367.3617115282,0.999986513650395
"pred_y[178]",0.0734000000000002,0.00134096500638227,0.269284705945841,0,0,0,0,0,1,1,40326.3102637603,0.999927180657744
"pred_y[179]",0.0442,0.00104321615362303,0.209278414884052,0,0,0,0,0,1,1,40243.9191611135,0.999943179901657
"pred_y[180]",0.00625000000000016,0.000397631086226687,0.078810486467991,0,0,0,0,0,0,1,39283.2451618308,1.00008839788453
"pred_y[181]",1.409675,0.00604512462996858,1.20761245959611,0,0,0,1,2,4,5,39906.5930703744,0.999975938430797
"pred_y[182]",0.187425,0.00217465825232764,0.435490081018079,0,0,0,0,0,1,2,40102.7819521425,1.00002533090027
"pred_y[183]",0.047025,0.00111554618243739,0.21774947702773,0,0,0,0,0,1,1,38101.2419863797,1.0000604757849
"pred_y[184]",0.00669999999999982,0.000419987954790084,0.0815798773099669,0,0,0,0,0,0,1,37730.4882801722,0.999989293691798
"pred_y[185]",12.534725,0.0177673041667737,3.56336380593051,4,6,10,12,15,20,23,40223.2588927738,0.999980364753973
"pred_y[186]",1.6946,0.00657421397298413,1.30920727564138,0,0,1,2,2,5,6,39657.8485676759,0.999956930150209
"pred_y[187]",0.990824999999999,0.00497325120820818,0.993486534766574,0,0,0,1,2,3,4,39906.4574800119,1.00010708981651
"pred_y[188]",0.1336,0.0018226852498573,0.365792817192506,0,0,0,0,0,1,2,40276.0608660907,0.999945348223816
"pred_y[189]",32.102475,0.0288253789256615,5.72712352520649,18,21,28,32,36,44,48,39475.0828755678,1.00000666445965
"pred_y[190]",4.328675,0.0105134111122138,2.09411255119188,0,1,3,4,6,9,11,39674.6171941672,0.999981634667898
"pred_y[191]",1.07615,0.00525953017462883,1.04090262006448,0,0,0,1,2,3,4.00499999999738,39167.5405110752,0.999993389920208
"pred_y[192]",0.145500000000001,0.00192536371447494,0.38188138974678,0,0,0,0,0,1,2,39339.7343692499,0.999995607377677
"pred_y[193]",301.9094,0.0868585286124052,17.4730714056114,258,268,290,302,313,337,348,40468.1701351793,0.999947146291678
"pred_y[194]",40.6968,0.0323275642267101,6.39896424654678,25,29,36,41,45,54,58,39180.8091605382,0.999979765951698
"pred_y[195]",23.981425,0.0246660287892208,4.94734695320877,12,15,21,24,27,34,38,40229.651292224,0.999960847645466
"pred_y[196]",3.24425,0.00918177571427812,1.80897035543539,0,0,2,3,4,7,9,38815.889240126,1.00009217516382
"pred_y[197]",775.600425,0.142879424215672,28.177618144078,705,721,757,775,795,831,850,38892.796922341,1.00000465523795
"pred_y[198]",104.52055,0.0509764686364577,10.3014795398289,79,85,98,104,111,125,132,40837.5533851806,0.999987963900438
"pred_y[199]",26.11335,0.0260133097106079,5.1435214758799,14,17,23,26,29,37,40,39095.7808632548,0.999994896727397
"pred_y[200]",3.526275,0.00939517274298191,1.88128894792296,0,0,2,3,5,8,9,40096.0387536306,1.00002710115861
"pred_rate[1]",0.187789096844396,1.02576159668955e-05,0.00204228745849435,0.182623168996401,0.18379509500293,0.186406629279317,0.187779358834854,0.189152088390391,0.191813844479786,0.193102871013644,39640.6593588148,0.999988937851017
"pred_rate[2]",0.0253154988700092,3.45646235356113e-06,0.000688054086313605,0.0235707709048297,0.0239888674981167,0.0248430568343517,0.0253117937557546,0.0257805306771575,0.0266677827069557,0.0271197790240228,39626.114922814,0.999992483614623
"pred_rate[3]",0.014912764292291,2.85979867401487e-06,0.0005678216393455,0.0134761027873106,0.0138109985770486,0.0145308445634887,0.0148991378588767,0.0153009123629363,0.0160374989537122,0.0163890516447644,39423.298422395,1.00003667147583
"pred_rate[4]",0.00200911567757596,9.31388751816207e-07,0.000187356342462765,0.00154013559889512,0.00165731982924584,0.00187494768561145,0.00200887252029798,0.0021260567506487,0.00237716581568595,0.00249435004603666,40464.5599374954,0.999947415056653
"pred_rate[5]",0.482277706118691,1.68362748986406e-05,0.00333642933393085,0.473692056583243,0.475701012806563,0.480053569933875,0.482280070310538,0.484540051895874,0.488808906001507,0.490918305850841,39270.9896033205,1.00004074700698
"pred_rate[6]",0.0649951686615887,5.88523064424342e-06,0.001168538626577,0.0619402360425212,0.0627103038419687,0.0642169582321922,0.0649870260316398,0.065790575039759,0.0672972294299825,0.0680170754164226,39423.8623872385,0.999979971636313
"pred_rate[7]",0.0162239139532937,2.98709706541202e-06,0.000593762672988095,0.0147149912111827,0.0150665439022349,0.0158198710973466,0.0162216456014062,0.0166234201054658,0.0173934879049134,0.0177617812003013,39511.8272010994,0.999929319476492
"pred_rate[8]",0.00218921319159622,1.00352907506948e-06,0.000195993722749183,0.00170745793923161,0.00180798526826819,0.00205909433330543,0.00219301916799197,0.0023269440026785,0.00257805306771575,0.00271197790240228,38143.839354522,0.99998545305077
"pred_rate[9]",0.00169210513099523,8.92528231231523e-07,0.000176468966363706,0.00125554532518624,0.00135598895120114,0.00157361680756675,0.00169080103791747,0.00180798526826819,0.00204235372896962,0.00215953795932033,39092.4383342845,1.00000815662776
"pred_rate[10]",0.000228194525822382,3.12597758977751e-07,6.21798677520115e-05,8.37030216790827e-05,0.000117184230350716,0.000184146647693982,0.000217627856365615,0.000267849669373064,0.000351552691052147,0.000401774504059597,39566.5212043396,0.99994482410757
"pred_rate[11]",0.000134277224407801,2.38796504489875e-07,4.7721030071783e-05,3.34812086716331e-05,5.02218130074496e-05,0.000100443626014899,0.000133924834686532,0.000167406043358165,0.000234368460701431,0.000267849669373064,39935.9195101337,0.999942192770417
"pred_rate[12]",1.80200050221813e-05,9.32081721332974e-08,1.7531030990194e-05,0,0,0,1.67406043358165e-05,3.34812086716331e-05,5.02218130074496e-05,8.37030216790827e-05,35375.8539582186,0.999944328355285
"pred_rate[13]",0.00434375659161296,1.510377705199e-06,0.000301601003352981,0.00358248932786474,0.00376663597555872,0.00413492927094668,0.00433581652297648,0.0045534443793421,0.00493847827906588,0.00513936553109568,39874.4248001305,0.999962564909918
"pred_rate[14]",0.00058596760693061,5.12642886965866e-07,0.000100589818447088,0.000351552691052147,0.000401774504059597,0.000518958734410312,0.000585921151753579,0.000652883569096845,0.000786808403783377,0.000853770821126643,38501.5467392061,0.999975561968344
"pred_rate[15]",0.000146027873106219,2.46292817698092e-07,4.92424199552953e-05,3.34812086716331e-05,5.02218130074496e-05,0.000117184230350716,0.000150665439022349,0.000184146647693982,0.000251109065037248,0.000284590273708881,39973.7857740339,0.999945617490988
"pred_rate[16]",1.96706286096928e-05,9.1952016866711e-08,1.82020553598733e-05,0,0,0,1.67406043358165e-05,3.34812086716331e-05,6.69624173432661e-05,8.37030216790827e-05,39184.8639194591,1.00009515921192
"pred_rate[17]",8.15204653888005e-05,1.91528639745435e-07,3.86949244119125e-05,0,1.67406043358165e-05,5.02218130074496e-05,8.37030216790827e-05,0.000100443626014899,0.000167406043358165,0.000200887252029798,40816.9506837905,0.999931585288589
"pred_rate[18]",1.11396166401607e-05,6.87485790187344e-08,1.37232258563723e-05,0,0,0,0,1.67406043358165e-05,5.02218130074496e-05,6.69624173432661e-05,39846.0219528504,0.999982152188053
"pred_rate[19]",6.4141625512681e-06,5.25221027784999e-08,1.04612817417914e-05,0,0,0,0,1.67406043358165e-05,3.34812086716331e-05,5.02218130074496e-05,39672.1362480856,0.999993310092542
"pred_rate[20]",8.81811333389128e-07,1.92324136109506e-08,3.85221887818256e-06,0,0,0,0,0,1.67406043358165e-05,1.67406043358165e-05,40119.39079922,1.00007224495548
"pred_rate[21]",0.000208923997656315,3.26402933592404e-07,6.62774560995537e-05,6.69624173432661e-05,8.37030216790827e-05,0.000167406043358165,0.000200887252029798,0.000251109065037248,0.000351552691052147,0.000401774504059597,41230.9702411268,0.999943139001258
"pred_rate[22]",2.81769481878296e-05,1.10434413290452e-07,2.21925110374192e-05,0,0,1.67406043358165e-05,1.67406043358165e-05,3.34812086716331e-05,8.37030216790827e-05,0.000100443626014899,40383.5071149513,1.00002100359216
"pred_rate[23]",7.03900560810245e-06,5.35367125046615e-08,1.08328170324813e-05,0,0,0,0,1.67406043358165e-05,3.34812086716331e-05,5.02218130074496e-05,40942.9769998816,0.999925771289309
"pred_rate[24]",9.52540386707963e-07,2.04979158841316e-08,4.00949964779934e-06,0,0,0,0,0,1.67406043358165e-05,1.67406043358165e-05,38261.4078501137,0.999939839914372
"pred_rate[25]",0.00184573742362099,9.31885650792572e-07,0.000184644561188577,0.00138947015987277,0.00148991378588767,0.0017242822465891,0.00184146647693982,0.00197539131162635,0.0022265003766636,0.00234368460701431,39259.773576476,0.999948391580471
"pred_rate[26]",0.000248710973466142,3.23652272304251e-07,6.45999764416818e-05,0.000100443626014899,0.000133924834686532,0.000200887252029798,0.000251109065037248,0.000284590273708881,0.00038503389972378,0.00043525571273123,39838.9054831964,0.99998553797929
"pred_rate[27]",0.000146573198292458,2.47612719068216e-07,4.98974382709483e-05,3.34812086716331e-05,5.02218130074496e-05,0.000117184230350716,0.000150665439022349,0.000184146647693982,0.000251109065037248,0.000284590273708881,40607.9065203975,0.99997012152065
"pred_rate[28]",1.96463547334059e-05,9.17121529249385e-08,1.81724343769448e-05,0,0,0,1.67406043358165e-05,3.34812086716331e-05,6.69624173432661e-05,8.37030216790827e-05,39262.0020493038,0.999966791784164
"pred_rate[29]",0.00474559387293882,1.56340956705956e-06,0.000314566176682889,0.0039507826232527,0.00413492927094668,0.00453670377500628,0.00473759102703608,0.00495521888340169,0.00537373399179711,0.00559136184816272,40483.5433331775,1.00003449003471
